CODGEO;LIBGEO;DCLT;L_DCLT;NBFLUX_C14_ACTOCC15P
93077;Villemomble;75110;Paris 10e  Arrondissement;238
93077;Villemomble;75111;Paris 11e  Arrondissement;165
93077;Villemomble;75112;Paris 12e  Arrondissement;265
93077;Villemomble;75113;Paris 13e  Arrondissement;186
93077;Villemomble;75114;Paris 14e  Arrondissement;123
93077;Villemomble;75115;Paris 15e  Arrondissement;288
93077;Villemomble;75116;Paris 16e  Arrondissement;178
93077;Villemomble;75117;Paris 17e  Arrondissement;275
93077;Villemomble;75118;Paris 18e  Arrondissement;154
93077;Villemomble;75119;Paris 19e  Arrondissement;249
93077;Villemomble;75120;Paris 20e  Arrondissement;153
93077;Villemomble;92026;Courbevoie;104
93077;Villemomble;93001;Aubervilliers;146
93077;Villemomble;93005;Aulnay-sous-Bois;126
93077;Villemomble;93008;Bobigny;261
93077;Villemomble;93010;Bondy;277
93077;Villemomble;93032;Gagny;223
93077;Villemomble;93048;Montreuil;398
93077;Villemomble;93050;Neuilly-sur-Marne;133
93077;Villemomble;93051;Noisy-le-Grand;146
93077;Villemomble;93053;Noisy-le-Sec;137
93077;Villemomble;93055;Pantin;162
93077;Villemomble;93057;Les Pavillons-sous-Bois;155
93077;Villemomble;93062;Le Raincy;538
93077;Villemomble;93064;Rosny-sous-Bois;440
93077;Villemomble;93066;Saint-Denis;237
93077;Villemomble;93070;Saint-Ouen;114
93077;Villemomble;94033;Fontenay-sous-Bois;134
93077;Villemomble;95527;Roissy-en-France;193
93078;Villepinte;75101;Paris 1er Arrondissement;129
93078;Villepinte;75108;Paris 8e  Arrondissement;248
93078;Villepinte;75109;Paris 9e  Arrondissement;158
93078;Villepinte;75110;Paris 10e  Arrondissement;161
93078;Villepinte;75112;Paris 12e  Arrondissement;184
93078;Villepinte;75113;Paris 13e  Arrondissement;129
93078;Villepinte;75114;Paris 14e  Arrondissement;132
93078;Villepinte;75115;Paris 15e  Arrondissement;175
93078;Villepinte;75116;Paris 16e  Arrondissement;165
93078;Villepinte;75117;Paris 17e  Arrondissement;108
93078;Villepinte;75118;Paris 18e  Arrondissement;128
93078;Villepinte;75119;Paris 19e  Arrondissement;118
93078;Villepinte;75120;Paris 20e  Arrondissement;116
93078;Villepinte;77291;Le Mesnil-Amelot;133
93078;Villepinte;77294;Mitry-Mory;182
93078;Villepinte;93001;Aubervilliers;134
93078;Villepinte;93005;Aulnay-sous-Bois;692
93078;Villepinte;93008;Bobigny;249
93078;Villepinte;93048;Montreuil;112
93078;Villepinte;93055;Pantin;134
93078;Villepinte;93066;Saint-Denis;256
93078;Villepinte;93071;Sevran;371
93078;Villepinte;93073;Tremblay-en-France;545
93078;Villepinte;95277;Gonesse;136
93078;Villepinte;95527;Roissy-en-France;1240
93079;Villetaneuse;75115;Paris 15e  Arrondissement;127
93079;Villetaneuse;93031;Épinay-sur-Seine;120
93079;Villetaneuse;93066;Saint-Denis;365
93079;Villetaneuse;95527;Roissy-en-France;119
94001;Ablon-sur-Seine;94054;Orly;131
94001;Ablon-sur-Seine;94077;Villeneuve-le-Roi;175
94002;Alfortville;75101;Paris 1er Arrondissement;337
94002;Alfortville;75102;Paris 2e  Arrondissement;213
94002;Alfortville;75103;Paris 3e  Arrondissement;118
94002;Alfortville;75104;Paris 4e  Arrondissement;228
94002;Alfortville;75105;Paris 5e  Arrondissement;258
94002;Alfortville;75107;Paris 7e  Arrondissement;265
94002;Alfortville;75108;Paris 8e  Arrondissement;527
94002;Alfortville;75109;Paris 9e  Arrondissement;495
94002;Alfortville;75110;Paris 10e  Arrondissement;307
94002;Alfortville;75111;Paris 11e  Arrondissement;313
94002;Alfortville;75112;Paris 12e  Arrondissement;885
94002;Alfortville;75113;Paris 13e  Arrondissement;632
94002;Alfortville;75114;Paris 14e  Arrondissement;284
94002;Alfortville;75115;Paris 15e  Arrondissement;478
94002;Alfortville;75116;Paris 16e  Arrondissement;276
94002;Alfortville;75117;Paris 17e  Arrondissement;271
94002;Alfortville;75118;Paris 18e  Arrondissement;221
94002;Alfortville;75119;Paris 19e  Arrondissement;272
94002;Alfortville;75120;Paris 20e  Arrondissement;198
94002;Alfortville;92012;Boulogne-Billancourt;151
94002;Alfortville;92026;Courbevoie;236
94002;Alfortville;92040;Issy-les-Moulineaux;123
94002;Alfortville;92050;Nanterre;142
94002;Alfortville;92062;Puteaux;148
94002;Alfortville;93048;Montreuil;254
94002;Alfortville;93051;Noisy-le-Grand;109
94002;Alfortville;93066;Saint-Denis;201
94002;Alfortville;94017;Champigny-sur-Marne;116
94002;Alfortville;94018;Charenton-le-Pont;318
94002;Alfortville;94022;Choisy-le-Roi;155
94002;Alfortville;94028;Créteil;1019
94002;Alfortville;94033;Fontenay-sous-Bois;104
94002;Alfortville;94041;Ivry-sur-Seine;429
94002;Alfortville;94046;Maisons-Alfort;557
94002;Alfortville;94054;Orly;167
94002;Alfortville;94065;Rungis;137
94002;Alfortville;94068;Saint-Maur-des-Fossés;135
94002;Alfortville;94069;Saint-Maurice;139
94002;Alfortville;94076;Villejuif;176
94002;Alfortville;94078;Villeneuve-Saint-Georges;162
94002;Alfortville;94080;Vincennes;105
94002;Alfortville;94081;Vitry-sur-Seine;572
94002;Alfortville;95527;Roissy-en-France;112
94003;Arcueil;75105;Paris 5e  Arrondissement;125
94003;Arcueil;75106;Paris 6e  Arrondissement;135
94003;Arcueil;75107;Paris 7e  Arrondissement;115
94003;Arcueil;75108;Paris 8e  Arrondissement;182
94003;Arcueil;75109;Paris 9e  Arrondissement;134
94003;Arcueil;75110;Paris 10e  Arrondissement;149
94003;Arcueil;75112;Paris 12e  Arrondissement;196
94003;Arcueil;75113;Paris 13e  Arrondissement;366
94003;Arcueil;75114;Paris 14e  Arrondissement;323
94003;Arcueil;75115;Paris 15e  Arrondissement;366
94003;Arcueil;75116;Paris 16e  Arrondissement;136
94003;Arcueil;75119;Paris 19e  Arrondissement;118
94003;Arcueil;92007;Bagneux;111
94003;Arcueil;92012;Boulogne-Billancourt;122
94003;Arcueil;92040;Issy-les-Moulineaux;132
94003;Arcueil;92049;Montrouge;237
94003;Arcueil;94016;Cachan;209
94003;Arcueil;94037;Gentilly;123
94003;Arcueil;94043;Le Kremlin-Bicêtre;150
94003;Arcueil;94076;Villejuif;184
94004;Boissy-Saint-Léger;75108;Paris 8e  Arrondissement;119
94004;Boissy-Saint-Léger;75112;Paris 12e  Arrondissement;196
94004;Boissy-Saint-Léger;75114;Paris 14e  Arrondissement;127
94004;Boissy-Saint-Léger;75115;Paris 15e  Arrondissement;107
94004;Boissy-Saint-Léger;93048;Montreuil;110
94004;Boissy-Saint-Léger;94011;Bonneuil-sur-Marne;156
94004;Boissy-Saint-Léger;94017;Champigny-sur-Marne;109
94004;Boissy-Saint-Léger;94028;Créteil;459
94004;Boissy-Saint-Léger;94044;Limeil-Brévannes;160
94004;Boissy-Saint-Léger;94068;Saint-Maur-des-Fossés;210
94004;Boissy-Saint-Léger;94071;Sucy-en-Brie;154
94004;Boissy-Saint-Léger;94081;Vitry-sur-Seine;104
94011;Bonneuil-sur-Marne;75112;Paris 12e  Arrondissement;148
94011;Bonneuil-sur-Marne;75115;Paris 15e  Arrondissement;108
94011;Bonneuil-sur-Marne;94028;Créteil;1007
94011;Bonneuil-sur-Marne;94041;Ivry-sur-Seine;107
94011;Bonneuil-sur-Marne;94046;Maisons-Alfort;121
94011;Bonneuil-sur-Marne;94068;Saint-Maur-des-Fossés;233
94011;Bonneuil-sur-Marne;94071;Sucy-en-Brie;146
94011;Bonneuil-sur-Marne;94081;Vitry-sur-Seine;100
94015;Bry-sur-Marne;75108;Paris 8e  Arrondissement;337
94015;Bry-sur-Marne;75109;Paris 9e  Arrondissement;163
94015;Bry-sur-Marne;75111;Paris 11e  Arrondissement;143
94015;Bry-sur-Marne;75112;Paris 12e  Arrondissement;334
94015;Bry-sur-Marne;75113;Paris 13e  Arrondissement;370
94015;Bry-sur-Marne;75115;Paris 15e  Arrondissement;101
94015;Bry-sur-Marne;75116;Paris 16e  Arrondissement;120
94015;Bry-sur-Marne;75117;Paris 17e  Arrondissement;110
94015;Bry-sur-Marne;92026;Courbevoie;150
94015;Bry-sur-Marne;92062;Puteaux;116
94015;Bry-sur-Marne;93048;Montreuil;167
94015;Bry-sur-Marne;93051;Noisy-le-Grand;262
94015;Bry-sur-Marne;94028;Créteil;128
94015;Bry-sur-Marne;94033;Fontenay-sous-Bois;182
94015;Bry-sur-Marne;94052;Nogent-sur-Marne;139
94015;Bry-sur-Marne;94058;Le Perreux-sur-Marne;132
94015;Bry-sur-Marne;94080;Vincennes;126
94015;Bry-sur-Marne;95527;Roissy-en-France;128
94016;Cachan;75102;Paris 2e  Arrondissement;113
94016;Cachan;75105;Paris 5e  Arrondissement;185
94016;Cachan;75106;Paris 6e  Arrondissement;134
94016;Cachan;75107;Paris 7e  Arrondissement;107
94016;Cachan;75108;Paris 8e  Arrondissement;204
94016;Cachan;75109;Paris 9e  Arrondissement;185
94016;Cachan;75110;Paris 10e  Arrondissement;173
94016;Cachan;75112;Paris 12e  Arrondissement;197
94016;Cachan;75113;Paris 13e  Arrondissement;394
94016;Cachan;75114;Paris 14e  Arrondissement;502
94016;Cachan;75115;Paris 15e  Arrondissement;543
94016;Cachan;75116;Paris 16e  Arrondissement;165
94016;Cachan;75117;Paris 17e  Arrondissement;112
94016;Cachan;75119;Paris 19e  Arrondissement;147
94016;Cachan;78640;Vélizy-Villacoublay;133
94016;Cachan;92002;Antony;187
94016;Cachan;92007;Bagneux;244
94016;Cachan;92012;Boulogne-Billancourt;104
94016;Cachan;92014;Bourg-la-Reine;122
94016;Cachan;92026;Courbevoie;138
94016;Cachan;92040;Issy-les-Moulineaux;129
94016;Cachan;92049;Montrouge;251
94016;Cachan;92062;Puteaux;112
94016;Cachan;93066;Saint-Denis;178
94016;Cachan;94003;Arcueil;411
94016;Cachan;94028;Créteil;119
94016;Cachan;94034;Fresnes;111
94016;Cachan;94037;Gentilly;128
94016;Cachan;94038;L'Haÿ-les-Roses;144
94016;Cachan;94041;Ivry-sur-Seine;129
94016;Cachan;94043;Le Kremlin-Bicêtre;118
94016;Cachan;94065;Rungis;141
94016;Cachan;94076;Villejuif;205
94016;Cachan;94081;Vitry-sur-Seine;114
94017;Champigny-sur-Marne;75101;Paris 1er Arrondissement;293
94017;Champigny-sur-Marne;75102;Paris 2e  Arrondissement;267
94017;Champigny-sur-Marne;75103;Paris 3e  Arrondissement;161
94017;Champigny-sur-Marne;75104;Paris 4e  Arrondissement;304
94017;Champigny-sur-Marne;75105;Paris 5e  Arrondissement;205
94017;Champigny-sur-Marne;75106;Paris 6e  Arrondissement;135
94017;Champigny-sur-Marne;75107;Paris 7e  Arrondissement;205
94017;Champigny-sur-Marne;75108;Paris 8e  Arrondissement;763
94017;Champigny-sur-Marne;75109;Paris 9e  Arrondissement;455
94017;Champigny-sur-Marne;75110;Paris 10e  Arrondissement;385
94017;Champigny-sur-Marne;75111;Paris 11e  Arrondissement;340
94017;Champigny-sur-Marne;75112;Paris 12e  Arrondissement;1003
94017;Champigny-sur-Marne;75113;Paris 13e  Arrondissement;588
94017;Champigny-sur-Marne;75114;Paris 14e  Arrondissement;311
94017;Champigny-sur-Marne;75115;Paris 15e  Arrondissement;488
94017;Champigny-sur-Marne;75116;Paris 16e  Arrondissement;372
94017;Champigny-sur-Marne;75117;Paris 17e  Arrondissement;345
94017;Champigny-sur-Marne;75118;Paris 18e  Arrondissement;194
94017;Champigny-sur-Marne;75119;Paris 19e  Arrondissement;356
94017;Champigny-sur-Marne;75120;Paris 20e  Arrondissement;393
94017;Champigny-sur-Marne;77258;Lognes;131
94017;Champigny-sur-Marne;77373;Pontault-Combault;216
94017;Champigny-sur-Marne;92012;Boulogne-Billancourt;175
94017;Champigny-sur-Marne;92026;Courbevoie;209
94017;Champigny-sur-Marne;92044;Levallois-Perret;134
94017;Champigny-sur-Marne;92050;Nanterre;156
94017;Champigny-sur-Marne;92051;Neuilly-sur-Seine;135
94017;Champigny-sur-Marne;92062;Puteaux;158
94017;Champigny-sur-Marne;93001;Aubervilliers;112
94017;Champigny-sur-Marne;93008;Bobigny;123
94017;Champigny-sur-Marne;93048;Montreuil;422
94017;Champigny-sur-Marne;93050;Neuilly-sur-Marne;145
94017;Champigny-sur-Marne;93051;Noisy-le-Grand;451
94017;Champigny-sur-Marne;93055;Pantin;107
94017;Champigny-sur-Marne;93064;Rosny-sous-Bois;180
94017;Champigny-sur-Marne;93066;Saint-Denis;217
94017;Champigny-sur-Marne;93070;Saint-Ouen;128
94017;Champigny-sur-Marne;94002;Alfortville;135
94017;Champigny-sur-Marne;94004;Boissy-Saint-Léger;103
94017;Champigny-sur-Marne;94011;Bonneuil-sur-Marne;228
94017;Champigny-sur-Marne;94015;Bry-sur-Marne;302
94017;Champigny-sur-Marne;94018;Charenton-le-Pont;175
94017;Champigny-sur-Marne;94019;Chennevières-sur-Marne;520
94017;Champigny-sur-Marne;94022;Choisy-le-Roi;102
94017;Champigny-sur-Marne;94028;Créteil;1431
94017;Champigny-sur-Marne;94033;Fontenay-sous-Bois;484
94017;Champigny-sur-Marne;94041;Ivry-sur-Seine;308
94017;Champigny-sur-Marne;94042;Joinville-le-Pont;397
94017;Champigny-sur-Marne;94046;Maisons-Alfort;210
94017;Champigny-sur-Marne;94052;Nogent-sur-Marne;474
94017;Champigny-sur-Marne;94054;Orly;116
94017;Champigny-sur-Marne;94055;Ormesson-sur-Marne;590
94017;Champigny-sur-Marne;94058;Le Perreux-sur-Marne;283
94017;Champigny-sur-Marne;94059;Le Plessis-Trévise;182
94017;Champigny-sur-Marne;94065;Rungis;170
94017;Champigny-sur-Marne;94067;Saint-Mandé;177
94017;Champigny-sur-Marne;94068;Saint-Maur-des-Fossés;1098
94017;Champigny-sur-Marne;94069;Saint-Maurice;151
94017;Champigny-sur-Marne;94071;Sucy-en-Brie;153
94017;Champigny-sur-Marne;94079;Villiers-sur-Marne;336
94017;Champigny-sur-Marne;94080;Vincennes;380
94017;Champigny-sur-Marne;94081;Vitry-sur-Seine;206
94017;Champigny-sur-Marne;95527;Roissy-en-France;225
94018;Charenton-le-Pont;75101;Paris 1er Arrondissement;292
94018;Charenton-le-Pont;75102;Paris 2e  Arrondissement;222
94018;Charenton-le-Pont;75103;Paris 3e  Arrondissement;148
94018;Charenton-le-Pont;75104;Paris 4e  Arrondissement;267
94018;Charenton-le-Pont;75105;Paris 5e  Arrondissement;253
94018;Charenton-le-Pont;75106;Paris 6e  Arrondissement;176
94018;Charenton-le-Pont;75107;Paris 7e  Arrondissement;195
94018;Charenton-le-Pont;75108;Paris 8e  Arrondissement;507
94018;Charenton-le-Pont;75109;Paris 9e  Arrondissement;304
94018;Charenton-le-Pont;75110;Paris 10e  Arrondissement;253
94018;Charenton-le-Pont;75111;Paris 11e  Arrondissement;363
94018;Charenton-le-Pont;75112;Paris 12e  Arrondissement;971
94018;Charenton-le-Pont;75113;Paris 13e  Arrondissement;702
94018;Charenton-le-Pont;75114;Paris 14e  Arrondissement;272
94018;Charenton-le-Pont;75115;Paris 15e  Arrondissement;408
94018;Charenton-le-Pont;75116;Paris 16e  Arrondissement;196
94018;Charenton-le-Pont;75117;Paris 17e  Arrondissement;209
94018;Charenton-le-Pont;75118;Paris 18e  Arrondissement;116
94018;Charenton-le-Pont;75119;Paris 19e  Arrondissement;207
94018;Charenton-le-Pont;75120;Paris 20e  Arrondissement;280
94018;Charenton-le-Pont;92012;Boulogne-Billancourt;134
94018;Charenton-le-Pont;92026;Courbevoie;193
94018;Charenton-le-Pont;92051;Neuilly-sur-Seine;101
94018;Charenton-le-Pont;92062;Puteaux;174
94018;Charenton-le-Pont;93048;Montreuil;248
94018;Charenton-le-Pont;93051;Noisy-le-Grand;106
94018;Charenton-le-Pont;93066;Saint-Denis;198
94018;Charenton-le-Pont;94002;Alfortville;103
94018;Charenton-le-Pont;94028;Créteil;520
94018;Charenton-le-Pont;94041;Ivry-sur-Seine;308
94018;Charenton-le-Pont;94046;Maisons-Alfort;203
94018;Charenton-le-Pont;94068;Saint-Maur-des-Fossés;115
94018;Charenton-le-Pont;94069;Saint-Maurice;176
94018;Charenton-le-Pont;94081;Vitry-sur-Seine;117
94018;Charenton-le-Pont;95527;Roissy-en-France;154
94019;Chennevières-sur-Marne;75108;Paris 8e  Arrondissement;151
94019;Chennevières-sur-Marne;75109;Paris 9e  Arrondissement;116
94019;Chennevières-sur-Marne;75112;Paris 12e  Arrondissement;226
94019;Chennevières-sur-Marne;93051;Noisy-le-Grand;122
94019;Chennevières-sur-Marne;94011;Bonneuil-sur-Marne;130
94019;Chennevières-sur-Marne;94017;Champigny-sur-Marne;327
94019;Chennevières-sur-Marne;94028;Créteil;321
94019;Chennevières-sur-Marne;94055;Ormesson-sur-Marne;137
94019;Chennevières-sur-Marne;94068;Saint-Maur-des-Fossés;510
94019;Chennevières-sur-Marne;94071;Sucy-en-Brie;108
94021;Chevilly-Larue;75105;Paris 5e  Arrondissement;127
94021;Chevilly-Larue;75108;Paris 8e  Arrondissement;160
94021;Chevilly-Larue;75109;Paris 9e  Arrondissement;129
94021;Chevilly-Larue;75112;Paris 12e  Arrondissement;219
94021;Chevilly-Larue;75113;Paris 13e  Arrondissement;263
94021;Chevilly-Larue;75114;Paris 14e  Arrondissement;168
94021;Chevilly-Larue;75115;Paris 15e  Arrondissement;252
94021;Chevilly-Larue;75116;Paris 16e  Arrondissement;112
94021;Chevilly-Larue;75117;Paris 17e  Arrondissement;105
94021;Chevilly-Larue;92002;Antony;123
94021;Chevilly-Larue;94003;Arcueil;122
94021;Chevilly-Larue;94028;Créteil;237
94021;Chevilly-Larue;94034;Fresnes;181
94021;Chevilly-Larue;94038;L'Haÿ-les-Roses;210
94021;Chevilly-Larue;94041;Ivry-sur-Seine;136
94021;Chevilly-Larue;94043;Le Kremlin-Bicêtre;170
94021;Chevilly-Larue;94054;Orly;229
94021;Chevilly-Larue;94065;Rungis;411
94021;Chevilly-Larue;94073;Thiais;212
94021;Chevilly-Larue;94076;Villejuif;483
94021;Chevilly-Larue;94081;Vitry-sur-Seine;151
94022;Choisy-le-Roi;75101;Paris 1er Arrondissement;211
94022;Choisy-le-Roi;75102;Paris 2e  Arrondissement;122
94022;Choisy-le-Roi;75103;Paris 3e  Arrondissement;111
94022;Choisy-le-Roi;75104;Paris 4e  Arrondissement;140
94022;Choisy-le-Roi;75105;Paris 5e  Arrondissement;270
94022;Choisy-le-Roi;75106;Paris 6e  Arrondissement;129
94022;Choisy-le-Roi;75107;Paris 7e  Arrondissement;205
94022;Choisy-le-Roi;75108;Paris 8e  Arrondissement;330
94022;Choisy-le-Roi;75109;Paris 9e  Arrondissement;269
94022;Choisy-le-Roi;75110;Paris 10e  Arrondissement;196
94022;Choisy-le-Roi;75111;Paris 11e  Arrondissement;175
94022;Choisy-le-Roi;75112;Paris 12e  Arrondissement;430
94022;Choisy-le-Roi;75113;Paris 13e  Arrondissement;776
94022;Choisy-le-Roi;75114;Paris 14e  Arrondissement;248
94022;Choisy-le-Roi;75115;Paris 15e  Arrondissement;470
94022;Choisy-le-Roi;75116;Paris 16e  Arrondissement;324
94022;Choisy-le-Roi;75117;Paris 17e  Arrondissement;247
94022;Choisy-le-Roi;75118;Paris 18e  Arrondissement;141
94022;Choisy-le-Roi;75119;Paris 19e  Arrondissement;156
94022;Choisy-le-Roi;91228;Évry;109
94022;Choisy-le-Roi;92012;Boulogne-Billancourt;110
94022;Choisy-le-Roi;92026;Courbevoie;140
94022;Choisy-le-Roi;92040;Issy-les-Moulineaux;142
94022;Choisy-le-Roi;92062;Puteaux;164
94022;Choisy-le-Roi;93048;Montreuil;139
94022;Choisy-le-Roi;93066;Saint-Denis;154
94022;Choisy-le-Roi;94002;Alfortville;281
94022;Choisy-le-Roi;94011;Bonneuil-sur-Marne;131
94022;Choisy-le-Roi;94028;Créteil;1008
94022;Choisy-le-Roi;94034;Fresnes;119
94022;Choisy-le-Roi;94041;Ivry-sur-Seine;492
94022;Choisy-le-Roi;94043;Le Kremlin-Bicêtre;180
94022;Choisy-le-Roi;94046;Maisons-Alfort;117
94022;Choisy-le-Roi;94054;Orly;518
94022;Choisy-le-Roi;94065;Rungis;495
94022;Choisy-le-Roi;94068;Saint-Maur-des-Fossés;157
94022;Choisy-le-Roi;94073;Thiais;603
94022;Choisy-le-Roi;94076;Villejuif;223
94022;Choisy-le-Roi;94077;Villeneuve-le-Roi;131
94022;Choisy-le-Roi;94078;Villeneuve-Saint-Georges;171
94022;Choisy-le-Roi;94081;Vitry-sur-Seine;814
94028;Créteil;75101;Paris 1er Arrondissement;415
94028;Créteil;75102;Paris 2e  Arrondissement;485
94028;Créteil;75103;Paris 3e  Arrondissement;209
94028;Créteil;75104;Paris 4e  Arrondissement;288
94028;Créteil;75105;Paris 5e  Arrondissement;287
94028;Créteil;75106;Paris 6e  Arrondissement;219
94028;Créteil;75107;Paris 7e  Arrondissement;414
94028;Créteil;75108;Paris 8e  Arrondissement;951
94028;Créteil;75109;Paris 9e  Arrondissement;591
94028;Créteil;75110;Paris 10e  Arrondissement;458
94028;Créteil;75111;Paris 11e  Arrondissement;499
94028;Créteil;75112;Paris 12e  Arrondissement;1448
94028;Créteil;75113;Paris 13e  Arrondissement;944
94028;Créteil;75114;Paris 14e  Arrondissement;469
94028;Créteil;75115;Paris 15e  Arrondissement;751
94028;Créteil;75116;Paris 16e  Arrondissement;581
94028;Créteil;75117;Paris 17e  Arrondissement;537
94028;Créteil;75118;Paris 18e  Arrondissement;263
94028;Créteil;75119;Paris 19e  Arrondissement;380
94028;Créteil;75120;Paris 20e  Arrondissement;350
94028;Créteil;78640;Vélizy-Villacoublay;145
94028;Créteil;92002;Antony;122
94028;Créteil;92012;Boulogne-Billancourt;260
94028;Créteil;92026;Courbevoie;258
94028;Créteil;92040;Issy-les-Moulineaux;118
94028;Créteil;92044;Levallois-Perret;173
94028;Créteil;92049;Montrouge;101
94028;Créteil;92050;Nanterre;199
94028;Créteil;92051;Neuilly-sur-Seine;118
94028;Créteil;92062;Puteaux;253
94028;Créteil;93001;Aubervilliers;129
94028;Créteil;93048;Montreuil;359
94028;Créteil;93051;Noisy-le-Grand;240
94028;Créteil;93066;Saint-Denis;239
94028;Créteil;93070;Saint-Ouen;111
94028;Créteil;94002;Alfortville;426
94028;Créteil;94004;Boissy-Saint-Léger;113
94028;Créteil;94011;Bonneuil-sur-Marne;531
94028;Créteil;94017;Champigny-sur-Marne;253
94028;Créteil;94018;Charenton-le-Pont;386
94028;Créteil;94022;Choisy-le-Roi;210
94028;Créteil;94033;Fontenay-sous-Bois;218
94028;Créteil;94041;Ivry-sur-Seine;533
94028;Créteil;94042;Joinville-le-Pont;141
94028;Créteil;94043;Le Kremlin-Bicêtre;147
94028;Créteil;94044;Limeil-Brévannes;127
94028;Créteil;94046;Maisons-Alfort;652
94028;Créteil;94052;Nogent-sur-Marne;150
94028;Créteil;94054;Orly;262
94028;Créteil;94065;Rungis;347
94028;Créteil;94068;Saint-Maur-des-Fossés;695
94028;Créteil;94069;Saint-Maurice;190
94028;Créteil;94071;Sucy-en-Brie;192
94028;Créteil;94073;Thiais;299
94028;Créteil;94074;Valenton;119
94028;Créteil;94076;Villejuif;233
94028;Créteil;94078;Villeneuve-Saint-Georges;210
94028;Créteil;94080;Vincennes;210
94028;Créteil;94081;Vitry-sur-Seine;455
94028;Créteil;95527;Roissy-en-France;173
94033;Fontenay-sous-Bois;75101;Paris 1er Arrondissement;370
94033;Fontenay-sous-Bois;75102;Paris 2e  Arrondissement;289
94033;Fontenay-sous-Bois;75103;Paris 3e  Arrondissement;180
94033;Fontenay-sous-Bois;75104;Paris 4e  Arrondissement;238
94033;Fontenay-sous-Bois;75105;Paris 5e  Arrondissement;270
94033;Fontenay-sous-Bois;75106;Paris 6e  Arrondissement;193
94033;Fontenay-sous-Bois;75107;Paris 7e  Arrondissement;321
94033;Fontenay-sous-Bois;75108;Paris 8e  Arrondissement;727
94033;Fontenay-sous-Bois;75109;Paris 9e  Arrondissement;493
94033;Fontenay-sous-Bois;75110;Paris 10e  Arrondissement;364
94033;Fontenay-sous-Bois;75111;Paris 11e  Arrondissement;399
94033;Fontenay-sous-Bois;75112;Paris 12e  Arrondissement;922
94033;Fontenay-sous-Bois;75113;Paris 13e  Arrondissement;567
94033;Fontenay-sous-Bois;75114;Paris 14e  Arrondissement;290
94033;Fontenay-sous-Bois;75115;Paris 15e  Arrondissement;486
94033;Fontenay-sous-Bois;75116;Paris 16e  Arrondissement;375
94033;Fontenay-sous-Bois;75117;Paris 17e  Arrondissement;411
94033;Fontenay-sous-Bois;75118;Paris 18e  Arrondissement;217
94033;Fontenay-sous-Bois;75119;Paris 19e  Arrondissement;319
94033;Fontenay-sous-Bois;75120;Paris 20e  Arrondissement;387
94033;Fontenay-sous-Bois;92012;Boulogne-Billancourt;189
94033;Fontenay-sous-Bois;92026;Courbevoie;250
94033;Fontenay-sous-Bois;92040;Issy-les-Moulineaux;123
94033;Fontenay-sous-Bois;92044;Levallois-Perret;184
94033;Fontenay-sous-Bois;92050;Nanterre;271
94033;Fontenay-sous-Bois;92051;Neuilly-sur-Seine;104
94033;Fontenay-sous-Bois;92062;Puteaux;310
94033;Fontenay-sous-Bois;92063;Rueil-Malmaison;104
94033;Fontenay-sous-Bois;93006;Bagnolet;134
94033;Fontenay-sous-Bois;93008;Bobigny;109
94033;Fontenay-sous-Bois;93048;Montreuil;750
94033;Fontenay-sous-Bois;93051;Noisy-le-Grand;179
94033;Fontenay-sous-Bois;93055;Pantin;148
94033;Fontenay-sous-Bois;93064;Rosny-sous-Bois;216
94033;Fontenay-sous-Bois;93066;Saint-Denis;289
94033;Fontenay-sous-Bois;93070;Saint-Ouen;152
94033;Fontenay-sous-Bois;94015;Bry-sur-Marne;103
94033;Fontenay-sous-Bois;94017;Champigny-sur-Marne;202
94033;Fontenay-sous-Bois;94018;Charenton-le-Pont;114
94033;Fontenay-sous-Bois;94028;Créteil;443
94033;Fontenay-sous-Bois;94041;Ivry-sur-Seine;173
94033;Fontenay-sous-Bois;94052;Nogent-sur-Marne;264
94033;Fontenay-sous-Bois;94058;Le Perreux-sur-Marne;118
94033;Fontenay-sous-Bois;94067;Saint-Mandé;268
94033;Fontenay-sous-Bois;94068;Saint-Maur-des-Fossés;182
94033;Fontenay-sous-Bois;94080;Vincennes;811
94033;Fontenay-sous-Bois;94081;Vitry-sur-Seine;104
94033;Fontenay-sous-Bois;95527;Roissy-en-France;266
94034;Fresnes;75102;Paris 2e  Arrondissement;134
94034;Fresnes;75107;Paris 7e  Arrondissement;136
94034;Fresnes;75108;Paris 8e  Arrondissement;153
94034;Fresnes;75109;Paris 9e  Arrondissement;155
94034;Fresnes;75112;Paris 12e  Arrondissement;157
94034;Fresnes;75113;Paris 13e  Arrondissement;274
94034;Fresnes;75114;Paris 14e  Arrondissement;282
94034;Fresnes;75115;Paris 15e  Arrondissement;284
94034;Fresnes;78640;Vélizy-Villacoublay;123
94034;Fresnes;91377;Massy;156
94034;Fresnes;92002;Antony;498
94034;Fresnes;92007;Bagneux;142
94034;Fresnes;92014;Bourg-la-Reine;104
94034;Fresnes;92019;Châtenay-Malabry;562
94034;Fresnes;92023;Clamart;100
94034;Fresnes;92026;Courbevoie;106
94034;Fresnes;92040;Issy-les-Moulineaux;116
94034;Fresnes;92049;Montrouge;109
94034;Fresnes;92060;Le Plessis-Robinson;107
94034;Fresnes;92071;Sceaux;131
94034;Fresnes;94003;Arcueil;192
94034;Fresnes;94016;Cachan;127
94034;Fresnes;94021;Chevilly-Larue;103
94034;Fresnes;94028;Créteil;183
