CODGEO;LIBGEO;DCLT;L_DCLT;NBFLUX_C14_ACTOCC15P
93007;Le Blanc-Mesnil;75118;Paris 18e  Arrondissement;323
93007;Le Blanc-Mesnil;75119;Paris 19e  Arrondissement;382
93007;Le Blanc-Mesnil;75120;Paris 20e  Arrondissement;203
93007;Le Blanc-Mesnil;92026;Courbevoie;130
93007;Le Blanc-Mesnil;92036;Gennevilliers;163
93007;Le Blanc-Mesnil;92050;Nanterre;153
93007;Le Blanc-Mesnil;93001;Aubervilliers;427
93007;Le Blanc-Mesnil;93005;Aulnay-sous-Bois;795
93007;Le Blanc-Mesnil;93008;Bobigny;683
93007;Le Blanc-Mesnil;93010;Bondy;226
93007;Le Blanc-Mesnil;93013;Le Bourget;240
93007;Le Blanc-Mesnil;93027;La Courneuve;246
93007;Le Blanc-Mesnil;93029;Drancy;513
93007;Le Blanc-Mesnil;93048;Montreuil;251
93007;Le Blanc-Mesnil;93053;Noisy-le-Sec;117
93007;Le Blanc-Mesnil;93055;Pantin;253
93007;Le Blanc-Mesnil;93064;Rosny-sous-Bois;136
93007;Le Blanc-Mesnil;93066;Saint-Denis;464
93007;Le Blanc-Mesnil;93070;Saint-Ouen;175
93007;Le Blanc-Mesnil;93071;Sevran;118
93007;Le Blanc-Mesnil;93073;Tremblay-en-France;188
93007;Le Blanc-Mesnil;93078;Villepinte;208
93007;Le Blanc-Mesnil;95277;Gonesse;208
93007;Le Blanc-Mesnil;95527;Roissy-en-France;771
93008;Bobigny;75101;Paris 1er Arrondissement;198
93008;Bobigny;75102;Paris 2e  Arrondissement;140
93008;Bobigny;75103;Paris 3e  Arrondissement;107
93008;Bobigny;75104;Paris 4e  Arrondissement;151
93008;Bobigny;75105;Paris 5e  Arrondissement;134
93008;Bobigny;75106;Paris 6e  Arrondissement;146
93008;Bobigny;75107;Paris 7e  Arrondissement;139
93008;Bobigny;75108;Paris 8e  Arrondissement;476
93008;Bobigny;75109;Paris 9e  Arrondissement;325
93008;Bobigny;75110;Paris 10e  Arrondissement;380
93008;Bobigny;75111;Paris 11e  Arrondissement;383
93008;Bobigny;75112;Paris 12e  Arrondissement;393
93008;Bobigny;75113;Paris 13e  Arrondissement;276
93008;Bobigny;75114;Paris 14e  Arrondissement;163
93008;Bobigny;75115;Paris 15e  Arrondissement;454
93008;Bobigny;75116;Paris 16e  Arrondissement;330
93008;Bobigny;75117;Paris 17e  Arrondissement;260
93008;Bobigny;75118;Paris 18e  Arrondissement;274
93008;Bobigny;75119;Paris 19e  Arrondissement;554
93008;Bobigny;75120;Paris 20e  Arrondissement;200
93008;Bobigny;77211;Grandpuits-Bailly-Carrois;108
93008;Bobigny;92012;Boulogne-Billancourt;106
93008;Bobigny;92026;Courbevoie;124
93008;Bobigny;92036;Gennevilliers;169
93008;Bobigny;92050;Nanterre;117
93008;Bobigny;93001;Aubervilliers;416
93008;Bobigny;93005;Aulnay-sous-Bois;209
93008;Bobigny;93007;Le Blanc-Mesnil;123
93008;Bobigny;93010;Bondy;245
93008;Bobigny;93027;La Courneuve;184
93008;Bobigny;93029;Drancy;323
93008;Bobigny;93048;Montreuil;276
93008;Bobigny;93053;Noisy-le-Sec;103
93008;Bobigny;93055;Pantin;412
93008;Bobigny;93064;Rosny-sous-Bois;131
93008;Bobigny;93066;Saint-Denis;427
93008;Bobigny;93070;Saint-Ouen;157
93008;Bobigny;95277;Gonesse;103
93008;Bobigny;95527;Roissy-en-France;345
93010;Bondy;75101;Paris 1er Arrondissement;255
93010;Bondy;75102;Paris 2e  Arrondissement;183
93010;Bondy;75103;Paris 3e  Arrondissement;104
93010;Bondy;75104;Paris 4e  Arrondissement;190
93010;Bondy;75105;Paris 5e  Arrondissement;150
93010;Bondy;75106;Paris 6e  Arrondissement;101
93010;Bondy;75107;Paris 7e  Arrondissement;194
93010;Bondy;75108;Paris 8e  Arrondissement;544
93010;Bondy;75109;Paris 9e  Arrondissement;437
93010;Bondy;75110;Paris 10e  Arrondissement;464
93010;Bondy;75111;Paris 11e  Arrondissement;256
93010;Bondy;75112;Paris 12e  Arrondissement;445
93010;Bondy;75113;Paris 13e  Arrondissement;270
93010;Bondy;75114;Paris 14e  Arrondissement;226
93010;Bondy;75115;Paris 15e  Arrondissement;468
93010;Bondy;75116;Paris 16e  Arrondissement;316
93010;Bondy;75117;Paris 17e  Arrondissement;345
93010;Bondy;75118;Paris 18e  Arrondissement;333
93010;Bondy;75119;Paris 19e  Arrondissement;445
93010;Bondy;75120;Paris 20e  Arrondissement;272
93010;Bondy;92026;Courbevoie;182
93010;Bondy;92044;Levallois-Perret;111
93010;Bondy;92050;Nanterre;127
93010;Bondy;92062;Puteaux;109
93010;Bondy;93001;Aubervilliers;185
93010;Bondy;93005;Aulnay-sous-Bois;309
93010;Bondy;93006;Bagnolet;164
93010;Bondy;93008;Bobigny;640
93010;Bondy;93027;La Courneuve;118
93010;Bondy;93029;Drancy;155
93010;Bondy;93046;Livry-Gargan;110
93010;Bondy;93048;Montreuil;348
93010;Bondy;93051;Noisy-le-Grand;124
93010;Bondy;93053;Noisy-le-Sec;356
93010;Bondy;93055;Pantin;300
93010;Bondy;93057;Les Pavillons-sous-Bois;285
93010;Bondy;93063;Romainville;112
93010;Bondy;93064;Rosny-sous-Bois;351
93010;Bondy;93066;Saint-Denis;446
93010;Bondy;93070;Saint-Ouen;152
93010;Bondy;93073;Tremblay-en-France;114
93010;Bondy;93077;Villemomble;124
93010;Bondy;93078;Villepinte;106
93010;Bondy;94033;Fontenay-sous-Bois;133
93010;Bondy;95527;Roissy-en-France;496
93013;Le Bourget;75108;Paris 8e  Arrondissement;146
93013;Le Bourget;75109;Paris 9e  Arrondissement;154
93013;Le Bourget;75110;Paris 10e  Arrondissement;129
93013;Le Bourget;75112;Paris 12e  Arrondissement;129
93013;Le Bourget;75114;Paris 14e  Arrondissement;118
93013;Le Bourget;75115;Paris 15e  Arrondissement;140
93013;Le Bourget;75118;Paris 18e  Arrondissement;133
93013;Le Bourget;75119;Paris 19e  Arrondissement;133
93013;Le Bourget;93001;Aubervilliers;141
93013;Le Bourget;93005;Aulnay-sous-Bois;125
93013;Le Bourget;93007;Le Blanc-Mesnil;106
93013;Le Bourget;93008;Bobigny;149
93013;Le Bourget;93027;La Courneuve;166
93013;Le Bourget;93029;Drancy;126
93013;Le Bourget;93066;Saint-Denis;211
93013;Le Bourget;95527;Roissy-en-France;344
93014;Clichy-sous-Bois;75108;Paris 8e  Arrondissement;142
93014;Clichy-sous-Bois;75109;Paris 9e  Arrondissement;102
93014;Clichy-sous-Bois;75110;Paris 10e  Arrondissement;118
93014;Clichy-sous-Bois;75112;Paris 12e  Arrondissement;107
93014;Clichy-sous-Bois;75113;Paris 13e  Arrondissement;101
93014;Clichy-sous-Bois;75115;Paris 15e  Arrondissement;158
93014;Clichy-sous-Bois;75116;Paris 16e  Arrondissement;134
93014;Clichy-sous-Bois;75118;Paris 18e  Arrondissement;128
93014;Clichy-sous-Bois;75119;Paris 19e  Arrondissement;148
93014;Clichy-sous-Bois;75120;Paris 20e  Arrondissement;128
93014;Clichy-sous-Bois;77108;Chelles;128
93014;Clichy-sous-Bois;93005;Aulnay-sous-Bois;229
93014;Clichy-sous-Bois;93008;Bobigny;212
93014;Clichy-sous-Bois;93010;Bondy;141
93014;Clichy-sous-Bois;93032;Gagny;115
93014;Clichy-sous-Bois;93046;Livry-Gargan;247
93014;Clichy-sous-Bois;93047;Montfermeil;300
93014;Clichy-sous-Bois;93048;Montreuil;197
93014;Clichy-sous-Bois;93050;Neuilly-sur-Marne;110
93014;Clichy-sous-Bois;93062;Le Raincy;181
93014;Clichy-sous-Bois;93064;Rosny-sous-Bois;100
93014;Clichy-sous-Bois;93066;Saint-Denis;153
93014;Clichy-sous-Bois;95527;Roissy-en-France;220
93015;Coubron;93046;Livry-Gargan;114
93015;Coubron;93047;Montfermeil;139
93027;La Courneuve;75101;Paris 1er Arrondissement;132
93027;La Courneuve;75102;Paris 2e  Arrondissement;150
93027;La Courneuve;75103;Paris 3e  Arrondissement;108
93027;La Courneuve;75105;Paris 5e  Arrondissement;105
93027;La Courneuve;75107;Paris 7e  Arrondissement;106
93027;La Courneuve;75108;Paris 8e  Arrondissement;345
93027;La Courneuve;75109;Paris 9e  Arrondissement;253
93027;La Courneuve;75110;Paris 10e  Arrondissement;400
93027;La Courneuve;75111;Paris 11e  Arrondissement;205
93027;La Courneuve;75112;Paris 12e  Arrondissement;336
93027;La Courneuve;75113;Paris 13e  Arrondissement;199
93027;La Courneuve;75114;Paris 14e  Arrondissement;183
93027;La Courneuve;75115;Paris 15e  Arrondissement;317
93027;La Courneuve;75116;Paris 16e  Arrondissement;251
93027;La Courneuve;75117;Paris 17e  Arrondissement;309
93027;La Courneuve;75118;Paris 18e  Arrondissement;295
93027;La Courneuve;75119;Paris 19e  Arrondissement;396
93027;La Courneuve;75120;Paris 20e  Arrondissement;164
93027;La Courneuve;92026;Courbevoie;110
93027;La Courneuve;92036;Gennevilliers;102
93027;La Courneuve;92044;Levallois-Perret;111
93027;La Courneuve;92050;Nanterre;146
93027;La Courneuve;93001;Aubervilliers;718
93027;La Courneuve;93008;Bobigny;362
93027;La Courneuve;93029;Drancy;150
93027;La Courneuve;93048;Montreuil;113
93027;La Courneuve;93055;Pantin;212
93027;La Courneuve;93066;Saint-Denis;545
93027;La Courneuve;93070;Saint-Ouen;114
93027;La Courneuve;93072;Stains;121
93027;La Courneuve;95527;Roissy-en-France;259
93029;Drancy;75101;Paris 1er Arrondissement;262
93029;Drancy;75102;Paris 2e  Arrondissement;305
93029;Drancy;75103;Paris 3e  Arrondissement;120
93029;Drancy;75104;Paris 4e  Arrondissement;174
93029;Drancy;75105;Paris 5e  Arrondissement;196
93029;Drancy;75106;Paris 6e  Arrondissement;167
93029;Drancy;75107;Paris 7e  Arrondissement;219
93029;Drancy;75108;Paris 8e  Arrondissement;504
93029;Drancy;75109;Paris 9e  Arrondissement;440
93029;Drancy;75110;Paris 10e  Arrondissement;432
93029;Drancy;75111;Paris 11e  Arrondissement;454
93029;Drancy;75112;Paris 12e  Arrondissement;455
93029;Drancy;75113;Paris 13e  Arrondissement;333
93029;Drancy;75114;Paris 14e  Arrondissement;331
93029;Drancy;75115;Paris 15e  Arrondissement;486
93029;Drancy;75116;Paris 16e  Arrondissement;350
93029;Drancy;75117;Paris 17e  Arrondissement;404
93029;Drancy;75118;Paris 18e  Arrondissement;740
93029;Drancy;75119;Paris 19e  Arrondissement;657
93029;Drancy;75120;Paris 20e  Arrondissement;312
93029;Drancy;92012;Boulogne-Billancourt;143
93029;Drancy;92024;Clichy;107
93029;Drancy;92026;Courbevoie;200
93029;Drancy;92036;Gennevilliers;166
93029;Drancy;92044;Levallois-Perret;121
93029;Drancy;92050;Nanterre;199
93029;Drancy;92051;Neuilly-sur-Seine;103
93029;Drancy;92062;Puteaux;164
93029;Drancy;93001;Aubervilliers;647
93029;Drancy;93005;Aulnay-sous-Bois;471
93029;Drancy;93006;Bagnolet;105
93029;Drancy;93007;Le Blanc-Mesnil;603
93029;Drancy;93008;Bobigny;1449
93029;Drancy;93010;Bondy;243
93029;Drancy;93013;Le Bourget;354
93029;Drancy;93027;La Courneuve;473
93029;Drancy;93048;Montreuil;380
93029;Drancy;93053;Noisy-le-Sec;217
93029;Drancy;93055;Pantin;556
93029;Drancy;93064;Rosny-sous-Bois;329
93029;Drancy;93066;Saint-Denis;793
93029;Drancy;93070;Saint-Ouen;214
93029;Drancy;93072;Stains;111
93029;Drancy;93073;Tremblay-en-France;151
93029;Drancy;93078;Villepinte;142
93029;Drancy;94033;Fontenay-sous-Bois;115
93029;Drancy;95277;Gonesse;180
93029;Drancy;95527;Roissy-en-France;711
93030;Dugny;93001;Aubervilliers;102
93030;Dugny;93005;Aulnay-sous-Bois;119
93030;Dugny;93027;La Courneuve;125
93030;Dugny;93066;Saint-Denis;214
93030;Dugny;95527;Roissy-en-France;239
93031;Épinay-sur-Seine;75101;Paris 1er Arrondissement;255
93031;Épinay-sur-Seine;75102;Paris 2e  Arrondissement;150
93031;Épinay-sur-Seine;75104;Paris 4e  Arrondissement;127
93031;Épinay-sur-Seine;75105;Paris 5e  Arrondissement;138
93031;Épinay-sur-Seine;75106;Paris 6e  Arrondissement;104
93031;Épinay-sur-Seine;75107;Paris 7e  Arrondissement;214
93031;Épinay-sur-Seine;75108;Paris 8e  Arrondissement;476
93031;Épinay-sur-Seine;75109;Paris 9e  Arrondissement;380
93031;Épinay-sur-Seine;75110;Paris 10e  Arrondissement;381
93031;Épinay-sur-Seine;75111;Paris 11e  Arrondissement;249
93031;Épinay-sur-Seine;75112;Paris 12e  Arrondissement;361
93031;Épinay-sur-Seine;75113;Paris 13e  Arrondissement;288
93031;Épinay-sur-Seine;75114;Paris 14e  Arrondissement;193
93031;Épinay-sur-Seine;75115;Paris 15e  Arrondissement;374
93031;Épinay-sur-Seine;75116;Paris 16e  Arrondissement;401
93031;Épinay-sur-Seine;75117;Paris 17e  Arrondissement;446
93031;Épinay-sur-Seine;75118;Paris 18e  Arrondissement;520
93031;Épinay-sur-Seine;75119;Paris 19e  Arrondissement;297
93031;Épinay-sur-Seine;75120;Paris 20e  Arrondissement;192
93031;Épinay-sur-Seine;92004;Asnières-sur-Seine;158
93031;Épinay-sur-Seine;92012;Boulogne-Billancourt;176
93031;Épinay-sur-Seine;92024;Clichy;289
93031;Épinay-sur-Seine;92025;Colombes;162
93031;Épinay-sur-Seine;92026;Courbevoie;224
93031;Épinay-sur-Seine;92036;Gennevilliers;627
93031;Épinay-sur-Seine;92044;Levallois-Perret;273
93031;Épinay-sur-Seine;92050;Nanterre;240
93031;Épinay-sur-Seine;92051;Neuilly-sur-Seine;135
93031;Épinay-sur-Seine;92062;Puteaux;134
93031;Épinay-sur-Seine;92063;Rueil-Malmaison;103
93031;Épinay-sur-Seine;92078;Villeneuve-la-Garenne;157
93031;Épinay-sur-Seine;93001;Aubervilliers;186
93031;Épinay-sur-Seine;93005;Aulnay-sous-Bois;106
93031;Épinay-sur-Seine;93008;Bobigny;151
93031;Épinay-sur-Seine;93027;La Courneuve;123
93031;Épinay-sur-Seine;93048;Montreuil;202
93031;Épinay-sur-Seine;93055;Pantin;144
93031;Épinay-sur-Seine;93066;Saint-Denis;1062
93031;Épinay-sur-Seine;93070;Saint-Ouen;355
93031;Épinay-sur-Seine;93072;Stains;162
93031;Épinay-sur-Seine;93079;Villetaneuse;203
93031;Épinay-sur-Seine;95018;Argenteuil;367
93031;Épinay-sur-Seine;95210;Enghien-les-Bains;249
93031;Épinay-sur-Seine;95527;Roissy-en-France;277
93031;Épinay-sur-Seine;95555;Saint-Gratien;154
93031;Épinay-sur-Seine;95585;Sarcelles;148
93032;Gagny;75101;Paris 1er Arrondissement;161
93032;Gagny;75102;Paris 2e  Arrondissement;127
93032;Gagny;75104;Paris 4e  Arrondissement;126
93032;Gagny;75107;Paris 7e  Arrondissement;152
93032;Gagny;75108;Paris 8e  Arrondissement;461
93032;Gagny;75109;Paris 9e  Arrondissement;385
93032;Gagny;75110;Paris 10e  Arrondissement;332
93032;Gagny;75111;Paris 11e  Arrondissement;208
93032;Gagny;75112;Paris 12e  Arrondissement;323
93032;Gagny;75113;Paris 13e  Arrondissement;235
93032;Gagny;75114;Paris 14e  Arrondissement;174
93032;Gagny;75115;Paris 15e  Arrondissement;309
93032;Gagny;75116;Paris 16e  Arrondissement;186
93032;Gagny;75117;Paris 17e  Arrondissement;238
93032;Gagny;75118;Paris 18e  Arrondissement;208
93032;Gagny;75119;Paris 19e  Arrondissement;257
93032;Gagny;75120;Paris 20e  Arrondissement;228
93032;Gagny;77108;Chelles;289
93032;Gagny;92026;Courbevoie;173
93032;Gagny;92044;Levallois-Perret;103
93032;Gagny;92050;Nanterre;121
93032;Gagny;92062;Puteaux;159
93032;Gagny;93001;Aubervilliers;134
93032;Gagny;93005;Aulnay-sous-Bois;132
93032;Gagny;93006;Bagnolet;144
93032;Gagny;93008;Bobigny;284
93032;Gagny;93010;Bondy;188
93032;Gagny;93014;Clichy-sous-Bois;129
93032;Gagny;93046;Livry-Gargan;132
93032;Gagny;93047;Montfermeil;300
93032;Gagny;93048;Montreuil;352
93032;Gagny;93049;Neuilly-Plaisance;191
93032;Gagny;93050;Neuilly-sur-Marne;489
93032;Gagny;93051;Noisy-le-Grand;350
93032;Gagny;93053;Noisy-le-Sec;185
93032;Gagny;93055;Pantin;178
93032;Gagny;93057;Les Pavillons-sous-Bois;107
93032;Gagny;93062;Le Raincy;207
93032;Gagny;93064;Rosny-sous-Bois;340
93032;Gagny;93066;Saint-Denis;267
93032;Gagny;93070;Saint-Ouen;141
93032;Gagny;93077;Villemomble;263
93032;Gagny;94033;Fontenay-sous-Bois;254
93032;Gagny;95527;Roissy-en-France;242
93033;Gournay-sur-Marne;75109;Paris 9e  Arrondissement;103
93033;Gournay-sur-Marne;93051;Noisy-le-Grand;229
93039;L'Île-Saint-Denis;75108;Paris 8e  Arrondissement;117
93039;L'Île-Saint-Denis;93066;Saint-Denis;248
93039;L'Île-Saint-Denis;93070;Saint-Ouen;145
93045;Les Lilas;75101;Paris 1er Arrondissement;179
93045;Les Lilas;75102;Paris 2e  Arrondissement;181
93045;Les Lilas;75103;Paris 3e  Arrondissement;127
93045;Les Lilas;75104;Paris 4e  Arrondissement;156
93045;Les Lilas;75105;Paris 5e  Arrondissement;148
93045;Les Lilas;75107;Paris 7e  Arrondissement;217
93045;Les Lilas;75108;Paris 8e  Arrondissement;400
93045;Les Lilas;75109;Paris 9e  Arrondissement;298
93045;Les Lilas;75110;Paris 10e  Arrondissement;311
93045;Les Lilas;75111;Paris 11e  Arrondissement;197
93045;Les Lilas;75112;Paris 12e  Arrondissement;300
93045;Les Lilas;75113;Paris 13e  Arrondissement;267
93045;Les Lilas;75115;Paris 15e  Arrondissement;307
93045;Les Lilas;75116;Paris 16e  Arrondissement;172
93045;Les Lilas;75117;Paris 17e  Arrondissement;202
93045;Les Lilas;75118;Paris 18e  Arrondissement;147
93045;Les Lilas;75119;Paris 19e  Arrondissement;482
93045;Les Lilas;75120;Paris 20e  Arrondissement;366
93045;Les Lilas;92012;Boulogne-Billancourt;103
93045;Les Lilas;93006;Bagnolet;144
93045;Les Lilas;93008;Bobigny;156
93045;Les Lilas;93048;Montreuil;298
93045;Les Lilas;93055;Pantin;269
93045;Les Lilas;93063;Romainville;123
93045;Les Lilas;93066;Saint-Denis;175
93045;Les Lilas;95527;Roissy-en-France;114
93046;Livry-Gargan;75101;Paris 1er Arrondissement;146
93046;Livry-Gargan;75102;Paris 2e  Arrondissement;179
93046;Livry-Gargan;75104;Paris 4e  Arrondissement;112
93046;Livry-Gargan;75108;Paris 8e  Arrondissement;386
93046;Livry-Gargan;75109;Paris 9e  Arrondissement;336
93046;Livry-Gargan;75110;Paris 10e  Arrondissement;275
93046;Livry-Gargan;75111;Paris 11e  Arrondissement;244
93046;Livry-Gargan;75112;Paris 12e  Arrondissement;231
93046;Livry-Gargan;75113;Paris 13e  Arrondissement;241
93046;Livry-Gargan;75114;Paris 14e  Arrondissement;157
93046;Livry-Gargan;75115;Paris 15e  Arrondissement;217
93046;Livry-Gargan;75116;Paris 16e  Arrondissement;170
93046;Livry-Gargan;75117;Paris 17e  Arrondissement;213
93046;Livry-Gargan;75118;Paris 18e  Arrondissement;175
93046;Livry-Gargan;75119;Paris 19e  Arrondissement;304
93046;Livry-Gargan;75120;Paris 20e  Arrondissement;112
93046;Livry-Gargan;77118;Claye-Souilly;117
93046;Livry-Gargan;92026;Courbevoie;105
93046;Livry-Gargan;92050;Nanterre;104
93046;Livry-Gargan;92062;Puteaux;117
93046;Livry-Gargan;93001;Aubervilliers;148
93046;Livry-Gargan;93005;Aulnay-sous-Bois;639
93046;Livry-Gargan;93006;Bagnolet;119
93046;Livry-Gargan;93007;Le Blanc-Mesnil;184
93046;Livry-Gargan;93008;Bobigny;684
93046;Livry-Gargan;93010;Bondy;530
93046;Livry-Gargan;93014;Clichy-sous-Bois;300
93046;Livry-Gargan;93027;La Courneuve;138
93046;Livry-Gargan;93029;Drancy;170
93046;Livry-Gargan;93047;Montfermeil;270
93046;Livry-Gargan;93048;Montreuil;292
93046;Livry-Gargan;93053;Noisy-le-Sec;201
93046;Livry-Gargan;93055;Pantin;256
93046;Livry-Gargan;93057;Les Pavillons-sous-Bois;436
93046;Livry-Gargan;93062;Le Raincy;262
93046;Livry-Gargan;93064;Rosny-sous-Bois;236
93046;Livry-Gargan;93066;Saint-Denis;369
93046;Livry-Gargan;93070;Saint-Ouen;101
93046;Livry-Gargan;93071;Sevran;397
93046;Livry-Gargan;93073;Tremblay-en-France;222
93046;Livry-Gargan;93074;Vaujours;124
93046;Livry-Gargan;93077;Villemomble;152
93046;Livry-Gargan;93078;Villepinte;326
93046;Livry-Gargan;94033;Fontenay-sous-Bois;174
93046;Livry-Gargan;95527;Roissy-en-France;626
93047;Montfermeil;75108;Paris 8e  Arrondissement;216
93047;Montfermeil;75109;Paris 9e  Arrondissement;124
93047;Montfermeil;75112;Paris 12e  Arrondissement;106
93047;Montfermeil;75115;Paris 15e  Arrondissement;120
93047;Montfermeil;75119;Paris 19e  Arrondissement;152
93047;Montfermeil;77108;Chelles;375
93047;Montfermeil;93005;Aulnay-sous-Bois;163
93047;Montfermeil;93008;Bobigny;260
93047;Montfermeil;93014;Clichy-sous-Bois;287
93047;Montfermeil;93032;Gagny;263
93047;Montfermeil;93046;Livry-Gargan;133
93047;Montfermeil;93048;Montreuil;188
93047;Montfermeil;93050;Neuilly-sur-Marne;126
93047;Montfermeil;93051;Noisy-le-Grand;193
93047;Montfermeil;93055;Pantin;108
93047;Montfermeil;93062;Le Raincy;177
93047;Montfermeil;93064;Rosny-sous-Bois;187
93047;Montfermeil;93066;Saint-Denis;114
93047;Montfermeil;95527;Roissy-en-France;220
93048;Montreuil;75101;Paris 1er Arrondissement;630
93048;Montreuil;75102;Paris 2e  Arrondissement;508
93048;Montreuil;75103;Paris 3e  Arrondissement;294
93048;Montreuil;75104;Paris 4e  Arrondissement;484
93048;Montreuil;75105;Paris 5e  Arrondissement;455
93048;Montreuil;75106;Paris 6e  Arrondissement;485
93048;Montreuil;75107;Paris 7e  Arrondissement;511
93048;Montreuil;75108;Paris 8e  Arrondissement;1309
93048;Montreuil;75109;Paris 9e  Arrondissement;1072
93048;Montreuil;75110;Paris 10e  Arrondissement;914
93048;Montreuil;75111;Paris 11e  Arrondissement;1221
93048;Montreuil;75112;Paris 12e  Arrondissement;1578
93048;Montreuil;75113;Paris 13e  Arrondissement;1123
93048;Montreuil;75114;Paris 14e  Arrondissement;604
93048;Montreuil;75115;Paris 15e  Arrondissement;1188
93048;Montreuil;75116;Paris 16e  Arrondissement;679
93048;Montreuil;75117;Paris 17e  Arrondissement;707
93048;Montreuil;75118;Paris 18e  Arrondissement;618
93048;Montreuil;75119;Paris 19e  Arrondissement;922
93048;Montreuil;75120;Paris 20e  Arrondissement;1258
93048;Montreuil;92012;Boulogne-Billancourt;392
93048;Montreuil;92024;Clichy;182
93048;Montreuil;92026;Courbevoie;448
93048;Montreuil;92036;Gennevilliers;178
93048;Montreuil;92040;Issy-les-Moulineaux;205
93048;Montreuil;92044;Levallois-Perret;252
93048;Montreuil;92049;Montrouge;103
93048;Montreuil;92050;Nanterre;349
93048;Montreuil;92051;Neuilly-sur-Seine;197
93048;Montreuil;92062;Puteaux;410
93048;Montreuil;92063;Rueil-Malmaison;144
93048;Montreuil;93001;Aubervilliers;262
93048;Montreuil;93005;Aulnay-sous-Bois;166
93048;Montreuil;93006;Bagnolet;689
93048;Montreuil;93008;Bobigny;443
93048;Montreuil;93027;La Courneuve;141
93048;Montreuil;93045;Les Lilas;168
93048;Montreuil;93050;Neuilly-sur-Marne;147
93048;Montreuil;93051;Noisy-le-Grand;230
93048;Montreuil;93053;Noisy-le-Sec;235
93048;Montreuil;93055;Pantin;419
93048;Montreuil;93063;Romainville;292
93048;Montreuil;93064;Rosny-sous-Bois;498
93048;Montreuil;93066;Saint-Denis;534
93048;Montreuil;93070;Saint-Ouen;219
93048;Montreuil;93073;Tremblay-en-France;109
93048;Montreuil;94003;Arcueil;104
93048;Montreuil;94017;Champigny-sur-Marne;104
93048;Montreuil;94018;Charenton-le-Pont;168
93048;Montreuil;94028;Créteil;287
93048;Montreuil;94033;Fontenay-sous-Bois;541
93048;Montreuil;94041;Ivry-sur-Seine;251
93048;Montreuil;94054;Orly;134
93048;Montreuil;94065;Rungis;123
93048;Montreuil;94067;Saint-Mandé;238
93048;Montreuil;94068;Saint-Maur-des-Fossés;125
93048;Montreuil;94080;Vincennes;674
93048;Montreuil;94081;Vitry-sur-Seine;131
93048;Montreuil;95527;Roissy-en-France;355
93049;Neuilly-Plaisance;75101;Paris 1er Arrondissement;133
93049;Neuilly-Plaisance;75108;Paris 8e  Arrondissement;223
93049;Neuilly-Plaisance;75109;Paris 9e  Arrondissement;177
93049;Neuilly-Plaisance;75110;Paris 10e  Arrondissement;161
93049;Neuilly-Plaisance;75111;Paris 11e  Arrondissement;117
93049;Neuilly-Plaisance;75112;Paris 12e  Arrondissement;399
93049;Neuilly-Plaisance;75113;Paris 13e  Arrondissement;180
93049;Neuilly-Plaisance;75114;Paris 14e  Arrondissement;128
93049;Neuilly-Plaisance;75115;Paris 15e  Arrondissement;150
93049;Neuilly-Plaisance;75116;Paris 16e  Arrondissement;133
93049;Neuilly-Plaisance;75117;Paris 17e  Arrondissement;113
93049;Neuilly-Plaisance;75119;Paris 19e  Arrondissement;103
93049;Neuilly-Plaisance;75120;Paris 20e  Arrondissement;196
93049;Neuilly-Plaisance;92026;Courbevoie;125
93049;Neuilly-Plaisance;92044;Levallois-Perret;106
93049;Neuilly-Plaisance;92050;Nanterre;104
93049;Neuilly-Plaisance;93008;Bobigny;130
93049;Neuilly-Plaisance;93048;Montreuil;306
93049;Neuilly-Plaisance;93050;Neuilly-sur-Marne;251
93049;Neuilly-Plaisance;93051;Noisy-le-Grand;180
93049;Neuilly-Plaisance;93064;Rosny-sous-Bois;274
93049;Neuilly-Plaisance;93066;Saint-Denis;123
93049;Neuilly-Plaisance;94033;Fontenay-sous-Bois;263
93049;Neuilly-Plaisance;94052;Nogent-sur-Marne;131
93049;Neuilly-Plaisance;94058;Le Perreux-sur-Marne;122
93049;Neuilly-Plaisance;94080;Vincennes;109
93049;Neuilly-Plaisance;95527;Roissy-en-France;127
93050;Neuilly-sur-Marne;75101;Paris 1er Arrondissement;169
93050;Neuilly-sur-Marne;75104;Paris 4e  Arrondissement;142
93050;Neuilly-sur-Marne;75107;Paris 7e  Arrondissement;128
93050;Neuilly-sur-Marne;75108;Paris 8e  Arrondissement;363
93050;Neuilly-sur-Marne;75109;Paris 9e  Arrondissement;244
93050;Neuilly-sur-Marne;75110;Paris 10e  Arrondissement;209
93050;Neuilly-sur-Marne;75111;Paris 11e  Arrondissement;171
93050;Neuilly-sur-Marne;75112;Paris 12e  Arrondissement;477
93050;Neuilly-sur-Marne;75113;Paris 13e  Arrondissement;342
93050;Neuilly-sur-Marne;75114;Paris 14e  Arrondissement;179
93050;Neuilly-sur-Marne;75115;Paris 15e  Arrondissement;280
93050;Neuilly-sur-Marne;75116;Paris 16e  Arrondissement;166
93050;Neuilly-sur-Marne;75117;Paris 17e  Arrondissement;217
93050;Neuilly-sur-Marne;75118;Paris 18e  Arrondissement;202
93050;Neuilly-sur-Marne;75119;Paris 19e  Arrondissement;203
93050;Neuilly-sur-Marne;75120;Paris 20e  Arrondissement;309
93050;Neuilly-sur-Marne;77108;Chelles;136
93050;Neuilly-sur-Marne;77111;Chessy;107
